type,id,geometry.type,geometry.coordinates,properties.id,properties.aqhi_type,properties.observation_type,properties.location_name_en,properties.location_name_fr,properties.location_id,properties.observation_datetime,properties.observation_datetime_text_en,properties.observation_datetime_text_fr,properties.aqhi,properties.special_notes_en,properties.special_notes_fr,properties.latest
Feature,AQ_OBS-CAPHL-20260307180000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307180000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T18:00:00Z,2:00 PM AST Saturday  7 March 2026,2h00 PM HNA samedi  7 mars 2026,2.43,,,False
Feature,AQ_OBS-CAPHL-20260307170000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307170000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T17:00:00Z,1:00 PM AST Saturday  7 March 2026,1h00 PM HNA samedi  7 mars 2026,2.35,,,False
Feature,AQ_OBS-CAPHL-20260307160000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307160000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T16:00:00Z,12:00 PM AST Saturday  7 March 2026,12h00 PM HNA samedi  7 mars 2026,2.35,,,False
Feature,AQ_OBS-CAPHL-20260307150000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307150000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T15:00:00Z,11:00 AM AST Saturday  7 March 2026,11h00 AM HNA samedi  7 mars 2026,2.33,,,False
Feature,AQ_OBS-CAPHL-20260307140000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307140000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T14:00:00Z,10:00 AM AST Saturday  7 March 2026,10h00 AM HNA samedi  7 mars 2026,2.3,,,False
Feature,AQ_OBS-CAPHL-20260307130000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307130000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T13:00:00Z,9:00 AM AST Saturday  7 March 2026,9h00 AM HNA samedi  7 mars 2026,2.27,,,False
Feature,AQ_OBS-CAPHL-20260307120000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307120000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T12:00:00Z,8:00 AM AST Saturday  7 March 2026,8h00 AM HNA samedi  7 mars 2026,2.23,,,False
Feature,AQ_OBS-CAPHL-20260307110000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307110000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T11:00:00Z,7:00 AM AST Saturday  7 March 2026,7h00 AM HNA samedi  7 mars 2026,2.17,,,False
Feature,AQ_OBS-CAPHL-20260307100000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307100000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T10:00:00Z,6:00 AM AST Saturday  7 March 2026,6h00 AM HNA samedi  7 mars 2026,2.1,,,False
Feature,AQ_OBS-CAPHL-20260307090000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307090000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T09:00:00Z,5:00 AM AST Saturday  7 March 2026,5h00 AM HNA samedi  7 mars 2026,2.06,,,False
Feature,AQ_OBS-CAPHL-20260307080000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307080000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T08:00:00Z,4:00 AM AST Saturday  7 March 2026,4h00 AM HNA samedi  7 mars 2026,2.05,,,False
Feature,AQ_OBS-CAPHL-20260307070000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307070000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T07:00:00Z,3:00 AM AST Saturday  7 March 2026,3h00 AM HNA samedi  7 mars 2026,2.04,,,False
Feature,AQ_OBS-CAPHL-20260307060000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307060000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T06:00:00Z,2:00 AM AST Saturday  7 March 2026,2h00 AM HNA samedi  7 mars 2026,2.01,,,False
Feature,AQ_OBS-CAPHL-20260307050000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307050000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T05:00:00Z,1:00 AM AST Saturday  7 March 2026,1h00 AM HNA samedi  7 mars 2026,2.0,,,False
Feature,AQ_OBS-CAPHL-20260307040000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307040000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T04:00:00Z,12:00 AM AST Saturday  7 March 2026,12h00 AM HNA samedi  7 mars 2026,1.97,,,False
Feature,AQ_OBS-CAPHL-20260307030000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307030000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T03:00:00Z,11:00 PM AST Friday  6 March 2026,11h00 PM HNA vendredi  6 mars 2026,1.98,,,False
Feature,AQ_OBS-CAPHL-20260307020000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307020000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T02:00:00Z,10:00 PM AST Friday  6 March 2026,10h00 PM HNA vendredi  6 mars 2026,1.99,,,False
Feature,AQ_OBS-CAPHL-20260307010000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307010000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T01:00:00Z,9:00 PM AST Friday  6 March 2026,9h00 PM HNA vendredi  6 mars 2026,2.01,,,False
Feature,AQ_OBS-CAPHL-20260307000000,Point,"[-63.590651, 44.647401]",AQ_OBS-CAPHL-20260307000000,AQHI-Observation,original,Halifax Downtown,centre-ville d'Halifax,CAPHL,2026-03-07T00:00:00Z,8:00 PM AST Friday  6 March 2026,8h00 PM HNA vendredi  6 mars 2026,2.02,,,False
Feature,AQ_OBS-BADSZ-20260307230000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307230000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T23:00:00Z,7:00 PM AST Saturday  7 March 2026,7h00 PM HNA samedi  7 mars 2026,2.2,,,False
Feature,AQ_OBS-BADSZ-20260307220000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307220000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T22:00:00Z,6:00 PM AST Saturday  7 March 2026,6h00 PM HNA samedi  7 mars 2026,2.24,,,False
Feature,AQ_OBS-BADSZ-20260307210000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307210000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T21:00:00Z,5:00 PM AST Saturday  7 March 2026,5h00 PM HNA samedi  7 mars 2026,2.26,,,False
Feature,AQ_OBS-BADSZ-20260307200000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307200000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T20:00:00Z,4:00 PM AST Saturday  7 March 2026,4h00 PM HNA samedi  7 mars 2026,2.27,,,False
Feature,AQ_OBS-BADSZ-20260307190000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307190000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T19:00:00Z,3:00 PM AST Saturday  7 March 2026,3h00 PM HNA samedi  7 mars 2026,2.27,,,False
Feature,AQ_OBS-BADSZ-20260307180000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307180000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T18:00:00Z,2:00 PM AST Saturday  7 March 2026,2h00 PM HNA samedi  7 mars 2026,2.26,,,False
Feature,AQ_OBS-BADSZ-20260307170000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307170000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T17:00:00Z,1:00 PM AST Saturday  7 March 2026,1h00 PM HNA samedi  7 mars 2026,2.21,,,False
Feature,AQ_OBS-BADSZ-20260307160000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307160000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T16:00:00Z,12:00 PM AST Saturday  7 March 2026,12h00 PM HNA samedi  7 mars 2026,2.18,,,False
Feature,AQ_OBS-BADSZ-20260307150000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307150000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T15:00:00Z,11:00 AM AST Saturday  7 March 2026,11h00 AM HNA samedi  7 mars 2026,2.16,,,False
Feature,AQ_OBS-BADSZ-20260307140000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307140000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T14:00:00Z,10:00 AM AST Saturday  7 March 2026,10h00 AM HNA samedi  7 mars 2026,2.12,,,False
Feature,AQ_OBS-BADSZ-20260307130000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307130000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T13:00:00Z,9:00 AM AST Saturday  7 March 2026,9h00 AM HNA samedi  7 mars 2026,2.07,,,False
Feature,AQ_OBS-BADSZ-20260307120000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307120000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T12:00:00Z,8:00 AM AST Saturday  7 March 2026,8h00 AM HNA samedi  7 mars 2026,2.02,,,False
Feature,AQ_OBS-BADSZ-20260307110000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307110000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T11:00:00Z,7:00 AM AST Saturday  7 March 2026,7h00 AM HNA samedi  7 mars 2026,1.96,,,False
Feature,AQ_OBS-BADSZ-20260307100000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307100000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T10:00:00Z,6:00 AM AST Saturday  7 March 2026,6h00 AM HNA samedi  7 mars 2026,1.87,,,False
Feature,AQ_OBS-BADSZ-20260307090000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307090000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T09:00:00Z,5:00 AM AST Saturday  7 March 2026,5h00 AM HNA samedi  7 mars 2026,1.81,,,False
Feature,AQ_OBS-BADSZ-20260307080000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307080000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T08:00:00Z,4:00 AM AST Saturday  7 March 2026,4h00 AM HNA samedi  7 mars 2026,1.8,,,False
Feature,AQ_OBS-BADSZ-20260307070000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307070000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T07:00:00Z,3:00 AM AST Saturday  7 March 2026,3h00 AM HNA samedi  7 mars 2026,1.84,,,False
Feature,AQ_OBS-BADSZ-20260307060000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307060000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T06:00:00Z,2:00 AM AST Saturday  7 March 2026,2h00 AM HNA samedi  7 mars 2026,1.9,,,False
Feature,AQ_OBS-BADSZ-20260307050000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307050000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T05:00:00Z,1:00 AM AST Saturday  7 March 2026,1h00 AM HNA samedi  7 mars 2026,1.96,,,False
Feature,AQ_OBS-BADSZ-20260307040000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307040000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T04:00:00Z,12:00 AM AST Saturday  7 March 2026,12h00 AM HNA samedi  7 mars 2026,2.0,,,False
Feature,AQ_OBS-BADSZ-20260307030000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307030000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T03:00:00Z,11:00 PM AST Friday  6 March 2026,11h00 PM HNA vendredi  6 mars 2026,2.04,,,False
Feature,AQ_OBS-BADSZ-20260307020000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307020000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T02:00:00Z,10:00 PM AST Friday  6 March 2026,10h00 PM HNA vendredi  6 mars 2026,2.05,,,False
Feature,AQ_OBS-BADSZ-20260307010000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307010000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T01:00:00Z,9:00 PM AST Friday  6 March 2026,9h00 PM HNA vendredi  6 mars 2026,2.09,,,False
Feature,AQ_OBS-BADSZ-20260307000000,Point,"[-64.0, 46.45]",AQ_OBS-BADSZ-20260307000000,AQHI-Observation,original,Summerside (Wellington),Summerside (Wellington),BADSZ,2026-03-07T00:00:00Z,8:00 PM AST Friday  6 March 2026,8h00 PM HNA vendredi  6 mars 2026,2.12,,,False
Feature,AQ_OBS-BAARG-20260307230000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307230000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T23:00:00Z,7:00 PM AST Saturday  7 March 2026,7h00 PM HNA samedi  7 mars 2026,2.13,,,False
Feature,AQ_OBS-BAARG-20260307220000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307220000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T22:00:00Z,6:00 PM AST Saturday  7 March 2026,6h00 PM HNA samedi  7 mars 2026,2.21,,,False
Feature,AQ_OBS-BAARG-20260307210000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307210000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T21:00:00Z,5:00 PM AST Saturday  7 March 2026,5h00 PM HNA samedi  7 mars 2026,2.27,,,False
Feature,AQ_OBS-BAARG-20260307200000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307200000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T20:00:00Z,4:00 PM AST Saturday  7 March 2026,4h00 PM HNA samedi  7 mars 2026,2.34,,,False
Feature,AQ_OBS-BAARG-20260307190000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307190000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T19:00:00Z,3:00 PM AST Saturday  7 March 2026,3h00 PM HNA samedi  7 mars 2026,2.3,,,False
Feature,AQ_OBS-BAARG-20260307180000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307180000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T18:00:00Z,2:00 PM AST Saturday  7 March 2026,2h00 PM HNA samedi  7 mars 2026,2.28,,,False
Feature,AQ_OBS-BAARG-20260307160000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307160000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T16:00:00Z,12:00 PM AST Saturday  7 March 2026,12h00 PM HNA samedi  7 mars 2026,2.1,,,False
Feature,AQ_OBS-BAARG-20260307150000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307150000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T15:00:00Z,11:00 AM AST Saturday  7 March 2026,11h00 AM HNA samedi  7 mars 2026,2.08,,,False
Feature,AQ_OBS-BAARG-20260307140000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307140000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T14:00:00Z,10:00 AM AST Saturday  7 March 2026,10h00 AM HNA samedi  7 mars 2026,2.02,,,False
Feature,AQ_OBS-BAARG-20260307130000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307130000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T13:00:00Z,9:00 AM AST Saturday  7 March 2026,9h00 AM HNA samedi  7 mars 2026,1.97,,,False
Feature,AQ_OBS-BAARG-20260307110000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307110000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T11:00:00Z,7:00 AM AST Saturday  7 March 2026,7h00 AM HNA samedi  7 mars 2026,1.91,,,False
Feature,AQ_OBS-BAARG-20260307100000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307100000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T10:00:00Z,6:00 AM AST Saturday  7 March 2026,6h00 AM HNA samedi  7 mars 2026,1.88,,,False
Feature,AQ_OBS-BAARG-20260307090000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307090000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T09:00:00Z,5:00 AM AST Saturday  7 March 2026,5h00 AM HNA samedi  7 mars 2026,1.83,,,False
Feature,AQ_OBS-BAARG-20260307070000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307070000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T07:00:00Z,3:00 AM AST Saturday  7 March 2026,3h00 AM HNA samedi  7 mars 2026,1.82,,,False
Feature,AQ_OBS-BAARG-20260307060000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307060000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T06:00:00Z,2:00 AM AST Saturday  7 March 2026,2h00 AM HNA samedi  7 mars 2026,1.88,,,False
Feature,AQ_OBS-BAARG-20260307050000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307050000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T05:00:00Z,1:00 AM AST Saturday  7 March 2026,1h00 AM HNA samedi  7 mars 2026,1.93,,,False
Feature,AQ_OBS-BAARG-20260307040000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307040000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T04:00:00Z,12:00 AM AST Saturday  7 March 2026,12h00 AM HNA samedi  7 mars 2026,1.97,,,False
Feature,AQ_OBS-BAARG-20260307030000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307030000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T03:00:00Z,11:00 PM AST Friday  6 March 2026,11h00 PM HNA vendredi  6 mars 2026,2.07,,,False
Feature,AQ_OBS-BAARG-20260307020000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307020000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T02:00:00Z,10:00 PM AST Friday  6 March 2026,10h00 PM HNA vendredi  6 mars 2026,2.18,,,False
Feature,AQ_OBS-BAARG-20260307010000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307010000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T01:00:00Z,9:00 PM AST Friday  6 March 2026,9h00 PM HNA vendredi  6 mars 2026,2.25,,,False
Feature,AQ_OBS-BAARG-20260307000000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307000000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T00:00:00Z,8:00 PM AST Friday  6 March 2026,8h00 PM HNA vendredi  6 mars 2026,2.13,,,False
Feature,AQ_OBS-BAARG-20260307080000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307080000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T08:00:00Z,4:00 AM AST Saturday  7 March 2026,4h00 AM HNA samedi  7 mars 2026,1.8,,,False
Feature,AQ_OBS-BAARG-20260307120000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307120000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T12:00:00Z,8:00 AM AST Saturday  7 March 2026,8h00 AM HNA samedi  7 mars 2026,1.93,,,False
Feature,AQ_OBS-BAARG-20260307170000,Point,"[-63.1347222222222, 46.2402777777778]",AQ_OBS-BAARG-20260307170000,AQHI-Observation,original,Charlottetown,Charlottetown,BAARG,2026-03-07T17:00:00Z,1:00 PM AST Saturday  7 March 2026,1h00 PM HNA samedi  7 mars 2026,2.14,,,False
Feature,AQ_OBS-JAIQY-20260307230000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307230000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T23:00:00Z,3:00 PM PST Saturday  7 March 2026,3h00 PM HNP samedi  7 mars 2026,1.55,,,False
Feature,AQ_OBS-JAIQY-20260307220000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307220000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T22:00:00Z,2:00 PM PST Saturday  7 March 2026,2h00 PM HNP samedi  7 mars 2026,1.54,,,False
Feature,AQ_OBS-JAIQY-20260307210000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307210000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T21:00:00Z,1:00 PM PST Saturday  7 March 2026,1h00 PM HNP samedi  7 mars 2026,1.54,,,False
Feature,AQ_OBS-JAIQY-20260307200000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307200000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T20:00:00Z,12:00 PM PST Saturday  7 March 2026,12h00 PM HNP samedi  7 mars 2026,1.55,,,False
Feature,AQ_OBS-JAIQY-20260307190000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307190000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T19:00:00Z,11:00 AM PST Saturday  7 March 2026,11h00 AM HNP samedi  7 mars 2026,1.55,,,False
Feature,AQ_OBS-JAIQY-20260307180000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307180000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T18:00:00Z,10:00 AM PST Saturday  7 March 2026,10h00 AM HNP samedi  7 mars 2026,1.58,,,False
Feature,AQ_OBS-JAIQY-20260307170000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307170000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T17:00:00Z,9:00 AM PST Saturday  7 March 2026,9h00 AM HNP samedi  7 mars 2026,1.59,,,False
Feature,AQ_OBS-JAIQY-20260307160000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307160000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T16:00:00Z,8:00 AM PST Saturday  7 March 2026,8h00 AM HNP samedi  7 mars 2026,1.64,,,False
Feature,AQ_OBS-JAIQY-20260307150000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307150000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T15:00:00Z,7:00 AM PST Saturday  7 March 2026,7h00 AM HNP samedi  7 mars 2026,1.68,,,False
Feature,AQ_OBS-JAIQY-20260307140000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307140000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T14:00:00Z,6:00 AM PST Saturday  7 March 2026,6h00 AM HNP samedi  7 mars 2026,1.72,,,False
Feature,AQ_OBS-JAIQY-20260307120000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307120000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T12:00:00Z,4:00 AM PST Saturday  7 March 2026,4h00 AM HNP samedi  7 mars 2026,1.82,,,False
Feature,AQ_OBS-JAIQY-20260307110000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307110000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T11:00:00Z,3:00 AM PST Saturday  7 March 2026,3h00 AM HNP samedi  7 mars 2026,1.86,,,False
Feature,AQ_OBS-JAIQY-20260307100000,Point,"[-115.7667, 49.5]",AQ_OBS-JAIQY-20260307100000,AQHI-Observation,original,Cranbrook,Cranbrook,JAIQY,2026-03-07T10:00:00Z,2:00 AM PST Saturday  7 March 2026,2h00 AM HNP samedi  7 mars 2026,1.89,,,False
